value,trial_type
41.1940722893458,same
32.55693701644874,same
30.589300256021218,same
34.23889992873242,same
51.17281831397461,same
44.24639956910473,same
41.919575284646406,same
42.27559609609046,same
52.39135549109185,same
50.21536714677355,same
39.60134927545938,same
50.7444335659161,same
52.94934895495437,same
43.73687796147829,same
45.683378078513975,same
43.02446016863909,same
50.654542312725575,same
45.46612356163979,same
56.11321066753572,same
53.61935882488035,same
54.055227309870475,same
49.76446119733043,same
52.215435952875254,same
62.170165871057755,same
46.73285690437734,same
45.15386415043932,same
35.06976787412962,same
40.114863601116575,same
54.892027765399064,same
49.555537450229174,same
30.673689788614144,same
41.0608899072374,same
48.17206172751596,same
40.99462208330367,same
45.158487122119205,same
27.20597638130285,same
48.25890872870275,same
42.136424645973996,same
53.33693380741594,same
33.590124221187665,same
39.177851076776165,same
38.87247077433479,same
38.40142338901265,same
44.762523391580515,same
54.33233343069713,same
45.46119948348166,same
41.69029853742181,same
52.02755340101799,same
45.669192443221526,same
41.58761154107969,same
51.58193544574495,same
44.523653152336145,same
49.8944122967369,same
33.06653315185224,same
55.783338784787865,same
44.30392263226033,same
33.92017314427179,same
45.155985934872454,same
40.33385331584341,same
54.83710665556446,same
58.96609583841943,same
56.86780847377648,same
48.892699920953085,same
54.92956422797542,same
39.4200809706308,same
41.98969874398358,same
40.051195332204045,same
45.929833641685455,same
43.00165708815852,same
35.134506277590816,same
32.932058940783,same
45.36749154893977,same
53.13164681135773,same
58.23953172647634,same
42.0328703100391,same
46.341077427731165,same
67.24800022883922,same
55.472684646658884,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
,same
