electrode,variable,value,frequency
P7,14,1.2239731580816942,15.0
PO7,14,0.07472048989318138,15.0
PO3,14,0.7265449728164592,15.0
O1,14,9.099189715748434,15.0
Pz,14,0.600567786146906,15.0
POz,14,0.056958231931966787,15.0
Oz,14,0.8858171321137492,15.0
Iz,14,2.762021083821031,15.0
O2,15,0.20611903291991907,16.0
PO4,15,0.052002456571329764,16.0
PO8,15,0.0837117946809188,16.0
P8,15,0.5927151206569921,16.0
P4,15,0.7967179396083126,16.0
P6,15,0.3461301380113186,16.0
P2,15,0.8862013551825388,16.0
P1,15,1.073477630447993,16.0
P3,15,0.9055708846161192,16.0
P5,15,0.3003976480564156,16.0
P7,15,0.09853545727788673,16.0
PO7,15,1.2589833115369988,16.0
PO3,15,0.3358674828278181,16.0
O1,15,0.19582302285533654,16.0
Pz,15,0.3256265230340899,16.0
POz,15,1.4667656296578209,16.0
Oz,15,1.5068290651080956,16.0
Iz,15,0.3979573633321228,16.0
O2,16,6.17899774341535,17.0
PO4,16,3.4176067469755793,17.0
PO8,16,5.288193249461128,17.0
P8,16,4.611385046245965,17.0
P4,16,1.441847068132641,17.0
P6,16,3.520707774086617,17.0
P2,16,0.5227938376529696,17.0
P1,16,0.8997317158041459,17.0
P3,16,0.42300373997635277,17.0
P5,16,1.7689827003758427,17.0
P7,16,3.683230287926693,17.0
PO7,16,1.6665976205152078,17.0
PO3,16,2.5715601537344726,17.0
O1,16,3.9454419626431934,17.0
Pz,16,7.373081604575833,17.0
POz,16,1.472136315496973,17.0
Oz,16,0.282029556566412,17.0
Iz,16,2.930022169723769,17.0
O2,17,0.3959911429280046,18.0
PO4,17,0.9440262675059905,18.0
PO8,17,0.5342995184466434,18.0
P8,17,0.23672160685903382,18.0
P4,17,0.6777445197316087,18.0
P6,17,0.7520108602282053,18.0
P2,17,1.507573470489864,18.0
P1,17,0.04921045846428957,18.0
P3,17,0.09782213826128047,18.0
P5,17,0.8893616431039797,18.0
P7,17,0.8545957017941946,18.0
PO7,17,1.017841013482155,18.0
PO3,17,0.7906701966614842,18.0
O1,17,0.44689080113077,18.0
Pz,17,0.10933019119967187,18.0
POz,17,0.6163084913448049,18.0
Oz,17,0.857638466894061,18.0
Iz,17,0.33336473783998194,18.0
O2,18,0.2397779677001246,19.0
PO4,18,0.25209491578446924,19.0
PO8,18,0.961645997729024,19.0
P8,18,0.3169405931886224,19.0
P4,18,0.49316372972989214,19.0
P6,18,0.09217481532510924,19.0
P2,18,0.32117407230879874,19.0
P1,18,0.09629889548273154,19.0
P3,18,0.256296959387922,19.0
P5,18,0.03398586596355063,19.0
P7,18,0.2140146893789548,19.0
PO7,18,0.18343227641653,19.0
PO3,18,0.6846286338008886,19.0
O1,18,0.4932888243352265,19.0
Pz,18,1.005895466244372,19.0
POz,18,2.0239139140298645,19.0
Oz,18,0.3717410104325336,19.0
Iz,18,1.53184128864609,19.0
O2,19,1.5009959718591186,20.0
PO4,19,5.112377227311774,20.0
PO8,19,0.5629865593349995,20.0
P8,19,0.5625769752821852,20.0
P4,19,3.2185407076122696,20.0
P6,19,1.1209063401985924,20.0
P2,19,3.0588261210253833,20.0
P1,19,3.800828288558897,20.0
P3,19,0.9354112132527839,20.0
P5,19,0.41360584396276884,20.0
P7,19,0.7352453346055529,20.0
PO7,19,0.5608577519200978,20.0
PO3,19,0.5478894137953128,20.0
O1,19,0.7069053728876983,20.0
Pz,19,1.1672405195776232,20.0
POz,19,0.2629122153193388,20.0
Oz,19,2.806741631590756,20.0
Iz,19,1.0557889448876638,20.0
O2,20,1.60836215679838,21.0
PO4,20,0.31777715568955955,21.0
PO8,20,3.247322858759169,21.0
P8,20,2.4825298901461155,21.0
P4,20,0.4909593722826334,21.0
P6,20,1.383034930705989,21.0
P2,20,0.5633522710106721,21.0
P1,20,0.903809010372005,21.0
P3,20,2.645841007975415,21.0
P5,20,3.7094425632781975,21.0
P7,20,2.155877802769893,21.0
PO7,20,2.5995509607252485,21.0
PO3,20,2.765749666767338,21.0
O1,20,3.6166870344648276,21.0
Pz,20,1.718630229829566,21.0
POz,20,3.219586579294622,21.0
Oz,20,0.6137041445680074,21.0
Iz,20,0.7440312196926445,21.0
O2,21,0.7500537622043291,22.0
PO4,21,0.24025254456285744,22.0
PO8,21,0.1802997357557077,22.0
P8,21,0.8553214220769866,22.0
P4,21,0.023403611039130606,22.0
P6,21,1.671878800629306,22.0
P2,21,0.3487261515154952,22.0
P1,21,0.14845916621198235,22.0
P3,21,0.5008936891460825,22.0
P5,21,0.6510199364383871,22.0
P7,21,0.8360826849572554,22.0
PO7,21,0.8348009406437628,22.0
PO3,21,0.5806513484263992,22.0
O1,21,0.18839530152313883,22.0
Pz,21,0.37493084783977215,22.0
POz,21,0.6003493644807987,22.0
Oz,21,1.0132783882922103,22.0
Iz,21,2.2464386168603565,22.0
O2,22,0.0057882022616646215,23.0
PO4,22,2.14801259373667,23.0
PO8,22,0.45769276705317746,23.0
P8,22,0.5314556315663527,23.0
P4,22,0.021885354458079067,23.0
P6,22,0.005276364419035408,23.0
P2,22,4.253235323153192,23.0
P1,22,1.9981684180494024,23.0
P3,22,0.1248342896512875,23.0
P5,22,0.07364664672931216,23.0
P7,22,0.8392691637711792,23.0
PO7,22,0.3553340082777079,23.0
PO3,22,0.9589404566508364,23.0
O1,22,4.175645266781377,23.0
Pz,22,1.927575120503132,23.0
POz,22,0.576248490014428,23.0
Oz,22,2.172774101950575,23.0
Iz,22,0.37076211204744386,23.0
O2,23,1.7278588927450387,24.0
PO4,23,0.8401641419519128,24.0
PO8,23,1.976220868872238,24.0
P8,23,0.3420696307372826,24.0
P4,23,1.1818490739911904,24.0
P6,23,1.0419147687766386,24.0
P2,23,0.4622000380928668,24.0
P1,23,1.0792590430210276,24.0
P3,23,1.9335613901884094,24.0
P5,23,2.2867274363668164,24.0
P7,23,0.7374180798972804,24.0
PO7,23,1.7367140646943606,24.0
PO3,23,1.2799886377714358,24.0
O1,23,0.3459000929242199,24.0
Pz,23,0.7358572804841246,24.0
POz,23,2.866478739919962,24.0
Oz,23,0.059434372994766324,24.0
Iz,23,0.33949704626357424,24.0
O2,24,0.5113649634367056,25.0
PO4,24,0.9395576167800785,25.0
PO8,24,0.19824497067018235,25.0
P8,24,0.49900427060962815,25.0
P4,24,1.7616133411438715,25.0
P6,24,1.358994063262929,25.0
P2,24,0.4464926249751423,25.0
P1,24,0.931918236765047,25.0
P3,24,1.361248189864915,25.0
P5,24,1.3378901489219284,25.0
P7,24,0.1507490951908577,25.0
PO7,24,1.164072955759958,25.0
PO3,24,0.5475049667047146,25.0
O1,24,1.5943659379210078,25.0
Pz,24,0.004628495948110728,25.0
POz,24,0.17897105896280494,25.0
Oz,24,7.115710329187317,25.0
Iz,24,0.8359408237745124,25.0
O2,25,0.8771099779628452,26.0
PO4,25,2.007485062843822,26.0
PO8,25,6.492869798615323,26.0
P8,25,3.305710400988721,26.0
P4,25,1.0514858232940847,26.0
P6,25,1.6938244817331762,26.0
P2,25,0.46076173233983525,26.0
P1,25,0.3996538562526526,26.0
P3,25,0.42031896870067503,26.0
P5,25,0.2306181058896754,26.0
P7,25,0.1823111240963863,26.0
PO7,25,0.06359587706883689,26.0
PO3,25,0.1910000601383825,26.0
O1,25,0.27472077845587733,26.0
Pz,25,0.3550757355654858,26.0
POz,25,0.19691517243256593,26.0
Oz,25,0.09367522568027799,26.0
Iz,25,1.961735614981739,26.0
O2,26,0.962978102367065,27.0
PO4,26,0.14371607217246826,27.0
PO8,26,0.35012789855983273,27.0
P8,26,0.3279773000373204,27.0
P4,26,0.03413685218237863,27.0
P6,26,0.17976180164512665,27.0
P2,26,0.9194840099290873,27.0
P1,26,0.9533253399604162,27.0
P3,26,1.2055848164612613,27.0
P5,26,1.374228889710806,27.0
P7,26,2.647847231525295,27.0
PO7,26,3.025919682488986,27.0
PO3,26,2.228484901297864,27.0
O1,26,1.4893722901426392,27.0
Pz,26,1.5688937546237316,27.0
POz,26,3.3184982315303633,27.0
Oz,26,0.7854539884690028,27.0
Iz,26,0.29550086853197666,27.0
O2,27,1.9528838812770677,28.0
PO4,27,2.279487851168791,28.0
PO8,27,0.6002371740070028,28.0
P8,27,2.8065534979812683,28.0
P4,27,0.5583161001144323,28.0
P6,27,1.5890880706992767,28.0
P2,27,1.5240135848581802,28.0
P1,27,1.2476852252284063,28.0
P3,27,0.9209544921178338,28.0
P5,27,0.6835091307851265,28.0
P7,27,1.005392196152064,28.0
PO7,27,0.9611456591361325,28.0
PO3,27,1.130979960145509,28.0
O1,27,0.6310354198082192,28.0
Pz,27,0.8843338225451484,28.0
POz,27,0.9745121921318091,28.0
Oz,27,3.669032893476153,28.0
Iz,27,4.537653202686742,28.0
O2,28,0.6770589701377202,29.0
PO4,28,0.979185872065647,29.0
PO8,28,1.1043279683286928,29.0
P8,28,0.4346910876504705,29.0
P4,28,1.1665079599028731,29.0
P6,28,0.5430040548702003,29.0
P2,28,1.0857783685113633,29.0
P1,28,0.9633210338326174,29.0
P3,28,1.2995462589263487,29.0
P5,28,1.032937693017662,29.0
P7,28,0.4148210082866565,29.0
PO7,28,0.21827463388445803,29.0
PO3,28,0.7205775176121325,29.0
O1,28,1.8609045257880505,29.0
Pz,28,1.912138955696681,29.0
POz,28,0.10942973256759002,29.0
Oz,28,0.25922374375167245,29.0
Iz,28,0.2989143508507896,29.0
O2,29,0.604194572066328,30.0
PO4,29,0.9855151203070874,30.0
PO8,29,1.9297909092291996,30.0
P8,29,0.823495050931457,30.0
P4,29,1.419794348512573,30.0
P6,29,1.1282947626454796,30.0
P2,29,0.7648665765995611,30.0
P1,29,1.0080316027652332,30.0
P3,29,1.0048410015470997,30.0
P5,29,1.2665856860281606,30.0
P7,29,2.46000106002761,30.0
PO7,29,1.78022187706997,30.0
PO3,29,1.3582302147215335,30.0
O1,29,0.8851553776022636,30.0
Pz,29,0.5996181461089705,30.0
POz,29,0.2278504422417253,30.0
Oz,29,1.0936322722946255,30.0
Iz,29,2.0091180170205374,30.0
O2,30,0.9348135334442684,31.0
PO4,30,0.26364166022021174,31.0
PO8,30,0.12383951198765783,31.0
P8,30,2.8198137872092794,31.0
P4,30,1.2069777979879657,31.0
P6,30,1.5562906289860035,31.0
P2,30,1.4985826182661948,31.0
P1,30,1.805541787006149,31.0
P3,30,0.9294377287594299,31.0
P5,30,1.0318050472685885,31.0
P7,30,0.6875164107993201,31.0
PO7,30,1.7451634013887642,31.0
PO3,30,0.19830637141128576,31.0
O1,30,1.1947836488271533,31.0
Pz,30,0.08237841675703751,31.0
POz,30,9.561475538136115,31.0
Oz,30,0.24673551771002236,31.0
Iz,30,0.5434267159891776,31.0
O2,31,0.12354083490300061,32.0
PO4,31,5.957398599745711,32.0
PO8,31,0.5087206051868922,32.0
P8,31,0.26143577441840216,32.0
P4,31,0.4879067981328343,32.0
P6,31,1.062161641104379,32.0
P2,31,0.3351885724065008,32.0
P1,31,0.3087492386753321,32.0
P3,31,1.147575052309792,32.0
P5,31,0.6641673579741572,32.0
P7,31,1.2506052276767947,32.0
PO7,31,0.14554000644186071,32.0
PO3,31,7.408622180473315,32.0
O1,31,0.1824330146969881,32.0
Pz,31,1.6226555650146555,32.0
POz,31,0.1125836800305823,32.0
Oz,31,0.6139461691995565,32.0
Iz,31,0.5820851922277844,32.0
O2,32,0.7184926725024309,33.0
PO4,32,0.09015906193099103,33.0
PO8,32,2.522813682550683,33.0
P8,32,3.317408254633827,33.0
P4,32,0.21203975354714824,33.0
P6,32,0.177475349430274,33.0
P2,32,0.48306161055949065,33.0
P1,32,1.1496944018505209,33.0
P3,32,0.3710488831610659,33.0
P5,32,1.4130589379382335,33.0
P7,32,0.03551594687191411,33.0
PO7,32,1.1124881193055969,33.0
PO3,32,0.05261863301602226,33.0
O1,32,1.1690979801420094,33.0
Pz,32,1.2947054592761165,33.0
POz,32,5.054829143182375,33.0
Oz,32,0.8794697312707134,33.0
Iz,32,1.946683661527807,33.0
O2,33,1.4091670530131146,34.0
PO4,33,3.264802759244989,34.0
PO8,33,0.8712228425519655,34.0
P8,33,0.34550526621293093,34.0
P4,33,0.2784593828086015,34.0
P6,33,1.032221901606952,34.0
P2,33,2.9578068138152385,34.0
P1,33,0.8532724076486403,34.0
P3,33,3.40861394740783,34.0
P5,33,1.540078648406943,34.0
P7,33,0.3009238887495633,34.0
PO7,33,1.8673340358120862,34.0
PO3,33,1.6266088121212106,34.0
O1,33,1.3811264874895703,34.0
Pz,33,0.3824211486060596,34.0
POz,33,0.3476718712710066,34.0
Oz,33,1.9747508233663842,34.0
Iz,33,1.0277807582304612,34.0
O2,34,1.458800980726143,35.0
PO4,34,0.6408282512971702,35.0
PO8,34,0.5999109177057892,35.0
P8,34,1.3353449728904427,35.0
P4,34,0.5225438655428765,35.0
P6,34,2.7346997902644565,35.0
P2,34,0.4703947718398935,35.0
P1,34,1.5223260602305573,35.0
P3,34,0.2235611077734303,35.0
P5,34,0.1829784642054325,35.0
P7,34,1.8566487234022804,35.0
PO7,34,0.5303083086177726,35.0
PO3,34,1.4293401146123497,35.0
O1,34,1.0843381278438535,35.0
Pz,34,1.669136580804717,35.0
POz,34,0.22712699413136878,35.0
Oz,34,0.9664622595143261,35.0
Iz,34,0.8409197823276193,35.0
O2,35,0.5906793854106486,36.0
PO4,35,0.6501512183843087,36.0
PO8,35,0.5076837886136155,36.0
P8,35,0.025797007391606633,36.0
P4,35,0.1134154698791787,36.0
P6,35,0.0991472674701806,36.0
P2,35,0.4977484637208546,36.0
P1,35,0.5995454285894024,36.0
P3,35,0.6457511349349397,36.0
P5,35,2.0806617314132563,36.0
P7,35,1.5305815809216126,36.0
PO7,35,2.7019014075977617,36.0
PO3,35,0.5296471752075383,36.0
O1,35,0.9565949493997112,36.0
Pz,35,1.8448749241375675,36.0
POz,35,8.327095950066093,36.0
Oz,35,0.05039980416869053,36.0
Iz,35,0.3174197198812774,36.0
O2,36,0.924377639298172,37.0
PO4,36,2.5314143074149795,37.0
PO8,36,2.3172356925851108,37.0
P8,36,1.8603035918364754,37.0
P4,36,4.783915526580929,37.0
P6,36,1.8597496396023654,37.0
P2,36,1.575643732624633,37.0
P1,36,1.0336559645345635,37.0
P3,36,1.9930768106026484,37.0
P5,36,0.5328190093815414,37.0
P7,36,0.3109594403403039,37.0
PO7,36,0.13641970580681098,37.0
PO3,36,1.814213399560631,37.0
O1,36,0.8168495208377458,37.0
Pz,36,0.0035402410012663056,37.0
POz,36,0.2280900513579364,37.0
Oz,36,2.2193738699283068,37.0
Iz,36,1.3289966939696154,37.0
O2,37,0.8624392539217894,38.0
PO4,37,0.3579419846618416,38.0
PO8,37,0.6319460996907063,38.0
P8,37,1.7862269801605202,38.0
P4,37,0.4428017488780901,38.0
P6,37,1.3327111795920858,38.0
P2,37,1.2030181078228164,38.0
P1,37,1.6043861486385569,38.0
P3,37,0.9582550077423414,38.0
P5,37,0.8378424971600119,38.0
P7,37,1.7995815003908278,38.0
PO7,37,4.204671796071914,38.0
PO3,37,1.0469636178300956,38.0
O1,37,0.021018092638760057,38.0
Pz,37,2.056021758900293,38.0
POz,37,0.24618520277273728,38.0
Oz,37,1.2045619534094834,38.0
Iz,37,2.283912513901058,38.0
O2,38,1.5979877310338613,39.0
PO4,38,1.2508139065822155,39.0
PO8,38,0.6173558879633634,39.0
P8,38,0.2838454814681487,39.0
P4,38,1.6807046227288323,39.0
P6,38,0.4907300344467251,39.0
P2,38,0.8705119066428383,39.0
P1,38,0.2852735323583861,39.0
P3,38,0.4589575966847135,39.0
P5,38,1.623849489137206,39.0
P7,38,0.6950744524067973,39.0
PO7,38,0.10882481784951557,39.0
PO3,38,0.25806189142263186,39.0
O1,38,1.7457730331727186,39.0
Pz,38,1.5476177057552483,39.0
POz,38,1.3957411428967958,39.0
Oz,38,0.20725205687449996,39.0
Iz,38,0.0331576686193228,39.0
O2,39,0.9004491995788926,40.0
PO4,39,2.1352501727873143,40.0
PO8,39,3.8404933210986294,40.0
P8,39,1.9710568912446533,40.0
P4,39,1.1994359222163904,40.0
P6,39,2.709077569122989,40.0
P2,39,1.0516508832144935,40.0
P1,39,0.21153271864102277,40.0
P3,39,0.8857746171632295,40.0
P5,39,1.1138987282405561,40.0
P7,39,2.150268077529604,40.0
PO7,39,5.133464948223328,40.0
PO3,39,2.969370372366014,40.0
O1,39,1.3489532045630546,40.0
Pz,39,0.19366060596487122,40.0
POz,39,0.8704935354184978,40.0
Oz,39,13.941164327878392,40.0
Iz,39,5.84668079209697,40.0
O2,40,0.37101392176872106,41.0
PO4,40,0.22431535816880557,41.0
PO8,40,0.14667564955121998,41.0
P8,40,0.09306590196923234,41.0
P4,40,0.06771362969752798,41.0
P6,40,0.37279957195773905,41.0
P2,40,0.22629728486241282,41.0
P1,40,3.2210865269383784,41.0
P3,40,1.4079477111659344,41.0
P5,40,0.3277440243905803,41.0
P7,40,0.17137621305118406,41.0
PO7,40,0.4137177190888089,41.0
PO3,40,0.31499001393584636,41.0
O1,40,0.9356809809958772,41.0
Pz,40,1.5334506974229518,41.0
POz,40,0.43850002645455144,41.0
Oz,40,0.013016248026355858,41.0
Iz,40,0.599281836455586,41.0
O2,41,2.0552873011089066,42.0
PO4,41,0.4798764508876089,42.0
PO8,41,1.3158091012331758,42.0
P8,41,3.8545850397198675,42.0
P4,41,1.1377957721163618,42.0
P6,41,0.724817211141677,42.0
P2,41,5.208323288387156,42.0
P1,41,0.6615886210849118,42.0
P3,41,1.3665326072055435,42.0
P5,41,2.1089358833216627,42.0
P7,41,3.597154885980946,42.0
PO7,41,1.2125096066661634,42.0
PO3,41,0.6032568241973111,42.0
O1,41,0.6698612359091582,42.0
Pz,41,1.6283804203145726,42.0
POz,41,1.5376963497477079,42.0
Oz,41,26.299753147388245,42.0
Iz,41,0.26651021433071903,42.0
O2,42,1.078475126190372,43.0
PO4,42,1.8926995797574586,43.0
PO8,42,2.0285765102232802,43.0
P8,42,0.8649013321818441,43.0
P4,42,0.9938272442991436,43.0
P6,42,0.5537329421074796,43.0
P2,42,0.043844749155602804,43.0
P1,42,0.6455924015332636,43.0
P3,42,0.41795738719367187,43.0
P5,42,0.7815542702613056,43.0
P7,42,0.36987532566564635,43.0
PO7,42,0.7471958415968735,43.0
PO3,42,1.9901715652355216,43.0
O1,42,1.3690348257272624,43.0
Pz,42,0.4890825222198526,43.0
POz,42,1.0132869380617948,43.0
Oz,42,0.10600512959647282,43.0
Iz,42,0.31511902360175,43.0
O2,43,0.3889121176848162,44.0
