,Time,value
0,-1.0,-0.7750079803804324
1,-0.9979166666666667,0.00019972590042508878
2,-0.9958333333333333,0.6349283454144311
3,-0.99375,0.53791218296091
4,-0.9916666666666667,-0.1352037261361296
5,-0.9895833333333334,-0.6665433077914734
6,-0.9875,-0.48534142866812663
7,-0.9854166666666667,0.28094079392264865
8,-0.9833333333333333,0.9009197620278656
9,-0.98125,0.718496691787919
10,-0.9791666666666666,-0.2051848181628896
11,-0.9770833333333333,-1.0940898425788677
12,-0.975,-1.1172049825244055
13,-0.9729166666666667,-0.15476299348572972
14,-0.9708333333333333,1.0289880497795356
15,-0.96875,1.4153399239554083
16,-0.9666666666666667,0.642550494227986
17,-0.9645833333333333,-0.6491435718089194
18,-0.9625,-1.383995704437876
19,-0.9604166666666667,-0.9912432227491746
20,-0.9583333333333334,0.11776447256015664
21,-0.95625,0.9877858409951306
22,-0.9541666666666667,0.9930968533737592
23,-0.9520833333333333,0.3115816945699048
24,-0.95,-0.38645607377207175
25,-0.9479166666666666,-0.6278917204707998
26,-0.9458333333333333,-0.4586186650332369
27,-0.94375,-0.18013777934283715
28,-0.9416666666666667,0.0627358318201862
29,-0.9395833333333333,0.3198109785603507
30,-0.9375,0.5492010177151019
31,-0.9354166666666667,0.48967986535402414
32,-0.9333333333333333,-0.03158998122305642
33,-0.93125,-0.7079406348094338
34,-0.9291666666666667,-0.8907888491249595
35,-0.9270833333333334,-0.24426978857118065
36,-0.925,0.7562962063704587
37,-0.9229166666666666,1.1511943944161123
38,-0.9208333333333334,0.45171210681327945
39,-0.91875,-0.7725184330576162
40,-0.9166666666666666,-1.3462253037867729
41,-0.9145833333333333,-0.6413450584496145
42,-0.9125,0.7436751839467215
43,-0.9104166666666667,1.5033231779694092
44,-0.9083333333333333,0.8862183400065659
45,-0.90625,-0.5714790920537891
46,-0.9041666666666667,-1.5405761497056496
47,-0.9020833333333333,-1.1562184896861711
48,-0.9,0.2027726071541903
49,-0.8979166666666667,1.3229952929077748
50,-0.8958333333333334,1.2951607612189784
51,-0.89375,0.2700377257352893
52,-0.8916666666666666,-0.8028656568483962
53,-0.8895833333333334,-1.1118708162628081
54,-0.8875,-0.617180771001279
55,-0.8854166666666666,0.11500759455585711
56,-0.8833333333333333,0.5515537588484251
57,-0.88125,0.5957344296034762
58,-0.8791666666666667,0.4470044669028419
59,-0.8770833333333333,0.21928828478007867
60,-0.875,-0.14305702375765703
61,-0.8729166666666667,-0.6134302598374778
62,-0.8708333333333333,-0.878715297917759
63,-0.86875,-0.5593301651625483
64,-0.8666666666666667,0.3140816702846593
65,-0.8645833333333334,1.1340608493478757
66,-0.8625,1.170233600779555
67,-0.8604166666666666,0.26527133009322074
68,-0.8583333333333334,-0.9167743546428442
69,-0.85625,-1.4044454925118872
70,-0.8541666666666666,-0.7833725125337461
71,-0.8520833333333333,0.4195098089931461
72,-0.85,1.2029846109761524
73,-0.8479166666666667,0.9760600753095847
74,-0.8458333333333333,0.036632495894510286
75,-0.84375,-0.7610576481280874
76,-0.8416666666666667,-0.8030657073117107
77,-0.8395833333333333,-0.2055741824844329
78,-0.8375,0.3849410462490854
79,-0.8354166666666667,0.4566055899926809
80,-0.8333333333333334,0.07571786845552995
81,-0.83125,-0.26858504817369533
82,-0.8291666666666666,-0.21037399636391352
83,-0.8270833333333334,0.14666579734772664
84,-0.825,0.38226114711107234
85,-0.8229166666666666,0.21406217703561672
86,-0.8208333333333333,-0.22010867554332814
87,-0.81875,-0.5101317400200126
88,-0.8166666666666667,-0.3864543461431224
89,-0.8145833333333333,0.04082195461612864
90,-0.8125,0.41730417309981965
91,-0.8104166666666667,0.48360375871913125
92,-0.8083333333333333,0.2564127015631625
93,-0.80625,-0.06199456420103674
94,-0.8041666666666667,-0.3011472246475865
95,-0.8020833333333334,-0.4021848521183444
96,-0.8,-0.35691669280820043
97,-0.7979166666666666,-0.14444418364160724
98,-0.7958333333333334,0.20796667131307323
99,-0.79375,0.5368026434850915
100,-0.7916666666666666,0.5901596370506538
101,-0.7895833333333333,0.24785967474223428
102,-0.7875,-0.3143515682119029
103,-0.7854166666666667,-0.7130300932491177
104,-0.7833333333333333,-0.6536326586643915
105,-0.78125,-0.17575966074169846
106,-0.7791666666666667,0.38729249453288395
107,-0.7770833333333333,0.6739623002360396
108,-0.775,0.5518700813306251
109,-0.7729166666666667,0.16157311976133346
110,-0.7708333333333334,-0.24103983628720346
111,-0.76875,-0.47507594555212745
112,-0.7666666666666666,-0.5059440395661813
113,-0.7645833333333334,-0.3640347950353571
114,-0.7625,-0.07737713307149942
115,-0.7604166666666666,0.31263350327351414
116,-0.7583333333333333,0.6698545902551166
117,-0.75625,0.7523307616936871
118,-0.7541666666666667,0.3682834220104348
119,-0.7520833333333333,-0.38654288344588655
120,-0.75,-1.0582365954685506
121,-0.7479166666666667,-1.1049795993741267
122,-0.7458333333333333,-0.3563674824144445
123,-0.74375,0.7378710452020719
124,-0.7416666666666667,1.3854747291550862
125,-0.7395833333333333,1.0778446379824043
126,-0.7375,0.02926032102738176
127,-0.7354166666666666,-0.9860881092376667
128,-0.7333333333333334,-1.2670671058453196
129,-0.73125,-0.7241524065093187
130,-0.7291666666666667,0.15230264777295976
131,-0.7270833333333333,0.771182853120346
132,-0.725,0.8776576275877238
133,-0.7229166666666667,0.5792408122655178
134,-0.7208333333333333,0.09730254718031021
135,-0.71875,-0.40377924151464767
136,-0.7166666666666667,-0.7659820226663993
137,-0.7145833333333333,-0.7881543830957806
138,-0.7125,-0.3491000692708827
139,-0.7104166666666667,0.3729392606039215
140,-0.7083333333333333,0.9125021383933514
141,-0.70625,0.8591659160057455
142,-0.7041666666666666,0.23457367593002368
143,-0.7020833333333334,-0.49966543612024283
144,-0.7,-0.8213966197821834
145,-0.6979166666666667,-0.5787507423346058
146,-0.6958333333333333,-0.05395499305861003
147,-0.69375,0.3495305997146961
148,-0.6916666666666667,0.4470673934717801
149,-0.6895833333333333,0.3311519683693853
150,-0.6875,0.16672266150147874
151,-0.6854166666666667,0.006323612271716961
152,-0.6833333333333333,-0.18236014759606545
153,-0.68125,-0.36802211867314205
154,-0.6791666666666667,-0.4070524422919757
155,-0.6770833333333333,-0.18246255464531116
156,-0.675,0.215230396149567
157,-0.6729166666666666,0.5058197617889737
158,-0.6708333333333334,0.4464764998675759
159,-0.66875,0.06606167256048057
160,-0.6666666666666667,-0.3367805963172413
161,-0.6645833333333333,-0.4421649772467264
162,-0.6625,-0.19695543695884432
163,-0.6604166666666667,0.15451409721214035
164,-0.6583333333333333,0.29356932550022846
165,-0.65625,0.12638053276209052
166,-0.6541666666666667,-0.14919592937100193
167,-0.6520833333333333,-0.24026866179006312
168,-0.65,-0.03893049891903914
169,-0.6479166666666667,0.2805870741139222
170,-0.6458333333333333,0.4070920727878991
171,-0.64375,0.17073653554841828
172,-0.6416666666666666,-0.30018656432055213
173,-0.6395833333333334,-0.648109890545247
174,-0.6375,-0.5506632497274498
175,-0.6354166666666667,0.013760080963190443
176,-0.6333333333333333,0.6850699518325462
177,-0.63125,0.9494744444249381
178,-0.6291666666666667,0.525861483904611
179,-0.6270833333333333,-0.34647993369795954
180,-0.625,-1.0359685206585756
181,-0.6229166666666667,-0.9986350050216029
182,-0.6208333333333333,-0.2419454266369693
183,-0.61875,0.6616819183831272
184,-0.6166666666666667,1.0506749828954078
185,-0.6145833333333333,0.7168944397366367
186,-0.6125,0.0102718304218928
187,-0.6104166666666666,-0.5520200508637909
188,-0.6083333333333334,-0.7297975140565893
189,-0.60625,-0.6010039624988646
190,-0.6041666666666667,-0.2868455099413953
191,-0.6020833333333333,0.20023512842049498
192,-0.6,0.7687025866788435
193,-0.5979166666666667,1.0545031526929478
194,-0.5958333333333333,0.6307356861117626
195,-0.59375,-0.44928665538025897
196,-0.5916666666666667,-1.4177650896021579
197,-0.5895833333333333,-1.352882281652806
198,-0.5875,-0.12147493495258405
199,-0.5854166666666667,1.2983548143010946
200,-0.5833333333333333,1.6381561918588412
201,-0.58125,0.5713245366553215
202,-0.5791666666666666,-0.9120414711826218
203,-0.5770833333333334,-1.4503729428265302
204,-0.575,-0.6508233994697045
205,-0.5729166666666667,0.5693372893649112
206,-0.5708333333333333,0.9861948434022515
207,-0.56875,0.34056264495125815
208,-0.5666666666666667,-0.4916598850476537
209,-0.5645833333333333,-0.5441667120047049
210,-0.5625,0.15391370916904792
211,-0.5604166666666667,0.6754325865702917
