max_avg_over_ch_crosscor,pre/post_cue,cued/uncued_tag
53.216059007368465,postcue,cued
51.2767395297351,postcue,cued
47.54248794648894,postcue,cued
54.71994290048938,postcue,cued
48.86583539290567,postcue,cued
39.86642139039293,postcue,cued
49.18740222305959,postcue,cued
51.75827779505344,postcue,cued
48.32532282656192,postcue,cued
45.664004534936176,postcue,cued
39.74135121111318,postcue,cued
53.20936133295703,postcue,cued
42.10228110291879,postcue,cued
50.16499182270801,postcue,cued
51.29220652689875,postcue,cued
44.58810970765675,postcue,cued
57.85488615529592,postcue,cued
51.83898079677298,postcue,cued
43.51473626563868,postcue,cued
47.23461320386749,postcue,cued
42.9351364732301,postcue,cued
46.696485014043674,postcue,cued
55.18013278885292,postcue,cued
47.00980358938778,postcue,cued
47.281651464285886,postcue,cued
45.19854269331452,postcue,cued
60.185884441266516,postcue,cued
52.24610440103327,postcue,cued
46.6030137219315,postcue,cued
44.74646026251154,postcue,cued
51.20455946099461,postcue,cued
49.03242629733415,postcue,cued
47.457029090045786,postcue,cued
46.54903656079261,postcue,cued
51.680389220614565,postcue,cued
38.6082105648345,postcue,cued
52.25564332830006,postcue,cued
45.96396227862751,postcue,cued
63.10954847863158,postcue,cued
43.74221351816308,postcue,cued
38.793466147250776,postcue,cued
45.82640753692707,postcue,cued
41.600344951442935,postcue,cued
41.92413356060323,postcue,cued
50.41437894935036,postcue,cued
46.169066064464154,postcue,cued
53.71643471584261,postcue,cued
50.375113007865345,postcue,cued
47.51389840464456,postcue,cued
46.78919541805873,postcue,cued
45.51030885192437,postcue,cued
46.213670042940954,postcue,cued
41.96318832961905,postcue,cued
49.306304200422595,postcue,cued
36.217347147529765,postcue,cued
52.04752346849921,postcue,cued
40.18196154696321,postcue,cued
57.386547041094786,postcue,cued
48.81809416578009,postcue,cued
51.503020610737146,postcue,cued
43.8759659650099,postcue,cued
39.710296199917764,postcue,cued
44.03287228310676,postcue,cued
37.94291528189362,postcue,cued
47.73063201808832,postcue,cued
55.868391493626824,postcue,cued
43.00286655311805,postcue,cued
39.02555251645739,postcue,cued
37.57057464234298,postcue,cued
54.24725850815293,postcue,cued
41.553919530898845,postcue,cued
51.460816757086235,postcue,cued
56.29950911191546,postcue,cued
43.266785755213284,postcue,cued
44.83996058267979,postcue,cued
47.43667321306287,postcue,cued
49.614096377791434,postcue,cued
45.274217130177085,postcue,cued
33.742145107854185,postcue,cued
47.24199838667792,postcue,cued
42.76260089107291,postcue,cued
55.31815997047931,postcue,cued
53.18299336482756,postcue,cued
54.14785479327944,postcue,cued
46.22245896488071,postcue,cued
46.4688378483305,postcue,cued
46.545041459779895,postcue,cued
47.007196470508994,postcue,cued
53.6764839424873,postcue,cued
53.83668606932151,postcue,cued
51.63330287741289,postcue,cued
42.50592646587041,postcue,cued
48.1961306707633,postcue,cued
51.40358930583198,postcue,cued
43.24779323386789,postcue,cued
56.99674544991293,postcue,uncued
56.573019123314346,postcue,uncued
48.94939541137586,postcue,uncued
41.30737066412819,postcue,uncued
49.40046812394029,postcue,uncued
43.54789529752865,postcue,uncued
59.61410204369246,postcue,uncued
55.83590301810969,postcue,uncued
45.9153497990223,postcue,uncued
47.19143099111235,postcue,uncued
44.64756622887635,postcue,uncued
48.49782881666337,postcue,uncued
41.92682051804928,postcue,uncued
46.130313204157126,postcue,uncued
59.65761961863242,postcue,uncued
47.317809752715725,postcue,uncued
45.52560008168113,postcue,uncued
55.765030454617325,postcue,uncued
61.267106939538884,postcue,uncued
45.684613778802145,postcue,uncued
43.62380831214276,postcue,uncued
47.38552662443946,postcue,uncued
44.86171335856423,postcue,uncued
41.03897546380202,postcue,uncued
50.58591992798617,postcue,uncued
34.046294135052406,postcue,uncued
41.35072126599469,postcue,uncued
43.9139460447768,postcue,uncued
53.61488110129874,postcue,uncued
49.394111100045386,postcue,uncued
46.47394874791172,postcue,uncued
42.853540846578674,postcue,uncued
65.30565081837828,postcue,uncued
43.577099163254935,postcue,uncued
50.80035722474252,postcue,uncued
42.71980632113974,postcue,uncued
42.62201820442132,postcue,uncued
49.70110053967607,postcue,uncued
41.02536717408544,postcue,uncued
43.33852967773237,postcue,uncued
45.909795642605616,postcue,uncued
42.37738068836783,postcue,uncued
47.73276914261104,postcue,uncued
44.839158217818486,postcue,uncued
64.08979965962274,postcue,uncued
46.37885980373673,postcue,uncued
36.59165520479954,postcue,uncued
53.689150033388934,postcue,uncued
54.24572971058392,postcue,uncued
46.50643974346054,postcue,uncued
50.66212834173812,postcue,uncued
62.98736132960446,postcue,uncued
42.9222345930151,postcue,uncued
41.27719980595702,postcue,uncued
42.12373961610887,postcue,uncued
46.49514193955762,postcue,uncued
37.788386635783475,postcue,uncued
52.87708802262645,postcue,uncued
42.949011039135854,postcue,uncued
50.89483831635871,postcue,uncued
47.66012073566805,postcue,uncued
46.67638620393925,postcue,uncued
41.22698307245914,postcue,uncued
37.24019043326684,postcue,uncued
56.26049383388679,postcue,uncued
44.71866019350083,postcue,uncued
44.63266411283718,postcue,uncued
41.25704927534334,postcue,uncued
47.44760389948197,postcue,uncued
51.119864575754924,postcue,uncued
38.679008052459814,postcue,uncued
41.21615073597763,postcue,uncued
39.83247387810479,postcue,uncued
38.71452523511163,postcue,uncued
44.638493775684644,postcue,uncued
46.22358675962058,postcue,uncued
45.32740759427718,postcue,uncued
40.79207470921693,postcue,uncued
37.71189605688267,postcue,uncued
54.06929402183659,postcue,uncued
40.635453803563585,postcue,uncued
46.16428365738846,postcue,uncued
55.15571085173075,postcue,uncued
44.9602888477564,postcue,uncued
50.224119365673054,postcue,uncued
39.161024874549625,postcue,uncued
49.42421841446507,postcue,uncued
47.842909730674215,postcue,uncued
46.29845576150556,postcue,uncued
50.016738937655184,postcue,uncued
51.54156579372932,postcue,uncued
55.011808898773175,postcue,uncued
52.778665318294536,postcue,uncued
45.43298119439567,postcue,uncued
50.60669971005518,postcue,uncued
40.9425057260097,postcue,uncued
58.185418309231295,postcue,uncued
61.39719192302075,postcue,uncued
48.642135935437885,postcue,uncued
62.84027214441872,postcue,uncued
43.83916724433244,postcue,uncued
48.34337016741341,postcue,uncued
49.054361109435916,postcue,uncued
45.89669170479954,postcue,uncued
47.14833267898123,postcue,uncued
58.59203228050941,postcue,uncued
43.75169294109563,postcue,uncued
56.28888397968862,postcue,uncued
48.587963204416724,postcue,uncued
53.51056402788685,postcue,uncued
51.53533301658546,postcue,uncued
59.45814547226322,postcue,uncued
40.568760718237684,postcue,uncued
48.77815242505517,postcue,uncued
44.05669940615713,postcue,uncued
43.986070624494396,postcue,uncued
37.49176487175172,postcue,uncued
45.02178876547803,postcue,uncued
48.409508876074405,postcue,uncued
47.95473225780816,postcue,uncued
46.32778444112099,postcue,uncued
42.20896688758585,postcue,uncued
41.77460338390981,postcue,uncued
56.213643218548526,postcue,uncued
47.78501568841552,postcue,uncued
48.25466503929173,postcue,uncued
41.61318889091331,postcue,uncued
43.23554009234095,postcue,uncued
39.37455448041168,postcue,uncued
49.170857373848456,postcue,uncued
52.178470361707156,postcue,uncued
51.84529751519185,postcue,uncued
42.41429122397417,postcue,uncued
40.576329285186496,postcue,uncued
52.41840291639161,postcue,uncued
38.93661059647669,postcue,uncued
52.33006139673182,postcue,uncued
40.37507471178855,postcue,uncued
48.88943492932566,postcue,uncued
52.870682308317164,postcue,uncued
38.39263034898932,postcue,uncued
33.89708725876522,postcue,uncued
47.83973533971983,postcue,uncued
41.541970337756915,postcue,uncued
49.41101231476933,postcue,uncued
37.64788326274061,postcue,uncued
53.126004995861955,postcue,uncued
52.11651038402056,postcue,uncued
58.393380840722536,postcue,uncued
44.93584453379677,postcue,uncued
47.911508190809265,postcue,uncued
53.120256030989076,postcue,uncued
46.66771494061871,postcue,uncued
39.992673527508856,postcue,uncued
55.62705172174145,postcue,uncued
48.32196751284559,postcue,uncued
68.58777711356882,postcue,uncued
44.402844250497786,postcue,uncued
41.87681276551361,postcue,uncued
47.46534574421734,postcue,uncued
58.88523452129186,postcue,uncued
59.28683301936934,postcue,uncued
50.5915482904266,postcue,uncued
35.08035714449181,postcue,uncued
44.992719553348955,postcue,uncued
32.368541307293526,postcue,uncued
43.05042803373982,postcue,uncued
48.25855201356401,postcue,uncued
40.97127609738417,postcue,uncued
40.91182113461898,postcue,uncued
43.83659322174882,postcue,uncued
41.80696719640936,postcue,uncued
51.95663653838193,postcue,uncued
48.79517373233025,postcue,uncued
43.259343766757894,postcue,uncued
31.69760281568745,postcue,uncued
38.436035656299076,postcue,uncued
37.25523889048153,postcue,uncued
38.20120842478764,postcue,uncued
41.970453355905505,postcue,uncued
42.93827967690704,postcue,uncued
55.61066762151946,postcue,uncued
51.04851066933474,postcue,uncued
42.35459227058351,postcue,uncued
40.990300369149175,postcue,uncued
57.208510036122995,postcue,uncued
44.204850035562735,postcue,uncued
44.21980661147196,postcue,uncued
46.22454036260399,postcue,uncued
51.991033705781355,postcue,uncued
50.63725440280598,postcue,uncued
54.92599477487138,postcue,uncued
67.30666188111726,precue,cued
73.6031923841176,precue,cued
43.06527924772396,precue,cued
62.4913889238509,precue,cued
55.61614309479529,precue,cued
47.1285530178825,precue,cued
49.902070676657665,precue,cued
39.590373239008265,precue,cued
45.47229889856066,precue,cued
51.3812221133476,precue,cued
45.89760937990956,precue,cued
65.68163070165232,precue,cued
44.40245439815922,precue,cued
46.67020734038207,precue,cued
48.422857519223555,precue,cued
47.44070416112448,precue,cued
51.37348802916271,precue,cued
45.511059093580904,precue,cued
40.058430779828456,precue,cued
65.58455634748812,precue,cued
46.947964139955765,precue,cued
41.94973247070587,precue,cued
40.60978144218233,precue,cued
55.3455750513016,precue,cued
57.300483287863976,precue,cued
44.0314986304351,precue,cued
57.917198486526594,precue,cued
48.28460673163406,precue,cued
46.183046657301134,precue,cued
39.23157836022972,precue,cued
45.87795910537239,precue,cued
60.28503792990202,precue,cued
42.50581779808241,precue,cued
44.72748850360933,precue,cued
52.469430873659924,precue,cued
39.90599216025298,precue,cued
55.60384950277969,precue,cued
46.59983191805764,precue,cued
50.46912358193824,precue,cued
46.58819748115065,precue,cued
44.54488872540139,precue,cued
47.609087505436946,precue,cued
52.45758154274389,precue,cued
43.74532482736913,precue,cued
40.718794211933975,precue,cued
43.4683804516124,precue,cued
37.755974006846166,precue,cued
40.81142640411128,precue,cued
45.63093866109858,precue,cued
48.18060930549095,precue,cued
43.40531160213837,precue,cued
52.73948658384921,precue,cued
43.412220414359076,precue,cued
51.668907868161504,precue,cued
54.02279060515508,precue,cued
42.646059467676544,precue,cued
45.757384902509614,precue,cued
53.48416394206928,precue,cued
64.23749886223928,precue,cued
54.9674566340397,precue,cued
43.92566073055365,precue,cued
63.0338359480424,precue,cued
42.47344266981431,precue,cued
34.16864813039149,precue,cued
39.51761629981255,precue,cued
56.946550600560606,precue,cued
51.9311275136501,precue,cued
48.88081432614508,precue,cued
52.95551604833594,precue,cued
43.58416787784262,precue,cued
42.234509700573994,precue,cued
42.70861738385465,precue,cued
53.51071801688272,precue,cued
49.24324803308402,precue,cued
44.12220059041663,precue,cued
41.01643863286957,precue,cued
39.18893794242172,precue,cued
39.94827554479115,precue,cued
49.713098708958974,precue,cued
49.7236303436396,precue,cued
49.50347723130107,precue,cued
48.678976469815886,precue,cued
50.788636418691794,precue,cued
42.32470203114611,precue,cued
50.99450130640071,precue,cued
42.33196036461487,precue,cued
47.16930753243122,precue,cued
49.476687479867564,precue,cued
38.56937456870818,precue,cued
41.13451723814145,precue,cued
61.71003789782939,precue,cued
36.963118248546074,precue,cued
45.8684182839672,precue,cued
60.84167347880314,precue,cued
51.80715409476915,precue,cued
59.897090810491,precue,cued
43.971660124828674,precue,cued
38.505030704259724,precue,cued
36.524097861397514,precue,cued
51.16350866006843,precue,cued
53.695796813308654,precue,cued
48.75281022305334,precue,cued
45.45928390120693,precue,cued
38.69957066315896,precue,cued
46.26656421459777,precue,cued
38.998835092594426,precue,cued
43.52969474166645,precue,cued
50.014001454070865,precue,cued
40.173785436728366,precue,cued
46.24285237907495,precue,cued
37.416793409133064,precue,cued
48.03544795136845,precue,cued
41.3632222989279,precue,cued
48.63073297861869,precue,cued
40.62742426743969,precue,cued
37.269177078979574,precue,cued
44.27761994085097,precue,cued
40.70609859788967,precue,cued
41.20897172717496,precue,cued
40.52555688543742,precue,cued
44.78125964910402,precue,cued
45.9585319263664,precue,cued
41.07944015686477,precue,cued
40.40452114838499,precue,cued
49.58494039775882,precue,cued
53.941982499037636,precue,cued
47.615201038965296,precue,cued
47.58653902155542,precue,cued
39.17357193576135,precue,cued
49.86201193237431,precue,cued
40.951353942500106,precue,cued
48.10304297114296,precue,cued
36.40231856507938,precue,cued
43.16812794598331,precue,cued
57.74567147803987,precue,cued
39.48685863893976,precue,cued
52.491272680259605,precue,cued
44.36930333906232,precue,cued
49.14469865261025,precue,cued
42.955599816041996,precue,cued
58.74525206018739,precue,cued
49.14241717676293,precue,cued
38.767475787255684,precue,cued
50.162057850755396,precue,cued
52.76617425358737,precue,cued
50.08457724182339,precue,cued
43.001204263884574,precue,cued
37.00886861790597,precue,cued
42.19631306946687,precue,cued
49.78632218612506,precue,cued
42.77537475193881,precue,cued
52.41675294226352,precue,cued
43.60007537637997,precue,cued
42.58973484521259,precue,cued
35.48667625762991,precue,cued
48.33462911875839,precue,cued
45.82884978595387,precue,cued
42.91240432719365,precue,cued
44.727343373573554,precue,cued
46.30542652237855,precue,cued
45.05632778048288,precue,cued
43.38576049863371,precue,cued
40.86987535724922,precue,cued
50.68467282078151,precue,cued
46.09076687716424,precue,cued
36.97049867479908,precue,cued
42.91985025582798,precue,cued
49.80376230266619,precue,cued
39.26831701670991,precue,cued
35.7539048220497,precue,cued
52.192111305593244,precue,cued
44.502224098048536,precue,cued
41.32179754297923,precue,cued
49.55171183161131,precue,cued
48.19276204324425,precue,cued
35.87962850092237,precue,cued
49.04310314049557,precue,cued
44.777434625943265,precue,cued
39.18950331281933,precue,cued
45.97125223969254,precue,cued
50.400231393638386,precue,cued
47.295877943154245,precue,cued
51.413416783628314,precue,cued
47.78255044987238,precue,cued
48.40122987904365,precue,cued
42.63263694926836,precue,cued
42.43946293232691,precue,cued
48.76528886105544,precue,cued
49.047031062918656,precue,cued
46.97569788039559,precue,cued
49.067994746894406,precue,cued
36.56496600330393,precue,cued
64.26113532570487,precue,uncued
66.81670374043239,precue,uncued
54.735769370692935,precue,uncued
54.72126143702889,precue,uncued
63.28633869257893,precue,uncued
55.499367783113435,precue,uncued
49.23896016716672,precue,uncued
59.08166513650698,precue,uncued
44.82878888399275,precue,uncued
49.36033967468279,precue,uncued
45.13973736703892,precue,uncued
49.229020932527,precue,uncued
53.42560147445289,precue,uncued
53.36288334584637,precue,uncued
42.17457251470847,precue,uncued
43.755526864472806,precue,uncued
47.499434217207956,precue,uncued
46.73196307307152,precue,uncued
51.0498099366057,precue,uncued
49.971754094836704,precue,uncued
43.9143285974857,precue,uncued
54.09404131875493,precue,uncued
44.10650659047738,precue,uncued
41.172631758231816,precue,uncued
48.923272800343874,precue,uncued
39.23180222647421,precue,uncued
50.51542935074675,precue,uncued
49.31316798632373,precue,uncued
49.77696920323404,precue,uncued
43.44198755972152,precue,uncued
45.87790741073951,precue,uncued
52.60888883294061,precue,uncued
48.09570856547413,precue,uncued
47.5039739009685,precue,uncued
43.924276525202224,precue,uncued
53.32509736847581,precue,uncued
58.68765155316993,precue,uncued
39.063305095664326,precue,uncued
37.03254604310903,precue,uncued
39.68592401054303,precue,uncued
56.15538121497093,precue,uncued
48.21760806959088,precue,uncued
46.54561760992009,precue,uncued
37.299855712494065,precue,uncued
43.54780277654596,precue,uncued
57.7628423835244,precue,uncued
44.09310949785728,precue,uncued
42.920299856417074,precue,uncued
40.517138457271585,precue,uncued
49.174285570030385,precue,uncued
52.303695981903644,precue,uncued
46.267430760449635,precue,uncued
51.75049995492827,precue,uncued
40.73079776449076,precue,uncued
43.175777121785394,precue,uncued
49.16460964914264,precue,uncued
39.92982669442157,precue,uncued
53.253619697058475,precue,uncued
53.999709567933586,precue,uncued
47.81521998524554,precue,uncued
45.97840525443896,precue,uncued
55.24287434685571,precue,uncued
41.14911897490034,precue,uncued
32.593814909510826,precue,uncued
40.108848646270225,precue,uncued
40.46721854818111,precue,uncued
53.9066603150145,precue,uncued
47.40918681541381,precue,uncued
42.47674821238817,precue,uncued
48.51761944515838,precue,uncued
51.84446559025335,precue,uncued
46.20202455496968,precue,uncued
40.81575998311538,precue,uncued
44.579533115553,precue,uncued
37.26351405360047,precue,uncued
37.628786521302054,precue,uncued
49.86000237050621,precue,uncued
37.73054147601564,precue,uncued
44.57172746277431,precue,uncued
50.445785591199346,precue,uncued
43.11372030931498,precue,uncued
40.54688117876186,precue,uncued
37.309651114269904,precue,uncued
41.98359292611929,precue,uncued
59.40476522783465,precue,uncued
42.133805381785,precue,uncued
47.71670575380068,precue,uncued
48.86427123889981,precue,uncued
43.31311833707938,precue,uncued
49.18549560751299,precue,uncued
47.18051452645912,precue,uncued
44.58830245988568,precue,uncued
52.029577782607355,precue,uncued
47.69576468868663,precue,uncued
50.97342258682369,precue,uncued
63.160539598913864,precue,uncued
38.90752965021418,precue,uncued
57.34735544534934,precue,uncued
42.317273170189196,precue,uncued
83.14557563802414,precue,uncued
48.154908430747405,precue,uncued
43.7598400431597,precue,uncued
61.81155709101866,precue,uncued
52.118838695060695,precue,uncued
69.3001682558011,precue,uncued
48.870541198720524,precue,uncued
44.170222105535,precue,uncued
42.53475365929963,precue,uncued
44.66608598312945,precue,uncued
46.07343994685442,precue,uncued
53.86036423705721,precue,uncued
55.62944055750571,precue,uncued
33.36280715193316,precue,uncued
42.451269113824445,precue,uncued
42.01544210716457,precue,uncued
50.21815233354323,precue,uncued
38.58527091682222,precue,uncued
43.03092025155464,precue,uncued
47.95986443465561,precue,uncued
55.16808592327354,precue,uncued
44.14098519606632,precue,uncued
45.63485704576965,precue,uncued
40.5534371898626,precue,uncued
41.44399927575165,precue,uncued
46.48547725448063,precue,uncued
63.75591252717978,precue,uncued
49.48932164689548,precue,uncued
39.80589861606382,precue,uncued
44.35234611501261,precue,uncued
41.26027814811158,precue,uncued
43.54443346512671,precue,uncued
42.710173749573634,precue,uncued
50.48201428546337,precue,uncued
45.23778482173693,precue,uncued
50.560299761143476,precue,uncued
53.20884903908074,precue,uncued
48.177656340568824,precue,uncued
36.57100967232478,precue,uncued
53.19052037848698,precue,uncued
46.074463582063935,precue,uncued
43.29618535371079,precue,uncued
51.65576533110206,precue,uncued
42.318899499435915,precue,uncued
48.92598286267431,precue,uncued
47.71663516265365,precue,uncued
41.49611388670663,precue,uncued
50.64359952527158,precue,uncued
45.966738659074956,precue,uncued
46.35957281219161,precue,uncued
46.19148133906393,precue,uncued
40.15923170388883,precue,uncued
59.77925496564848,precue,uncued
42.92174775522184,precue,uncued
43.34493891598756,precue,uncued
53.84339239359985,precue,uncued
36.284435695279676,precue,uncued
43.159065843420194,precue,uncued
45.7031928877639,precue,uncued
49.93478211581506,precue,uncued
44.78166937720291,precue,uncued
44.89071333604587,precue,uncued
57.67717279563313,precue,uncued
44.06405860285016,precue,uncued
56.954536286131344,precue,uncued
45.64624489361777,precue,uncued
50.514849388496685,precue,uncued
47.453928411665366,precue,uncued
54.19724438425161,precue,uncued
36.71345178190522,precue,uncued
51.53608524851069,precue,uncued
54.146609524091815,precue,uncued
40.07829045923348,precue,uncued
48.52753544128067,precue,uncued
52.41933351832072,precue,uncued
47.261659008246056,precue,uncued
40.206227672115006,precue,uncued
41.92721051325905,precue,uncued
40.137744191239484,precue,uncued
43.88696140845227,precue,uncued
46.453765158948876,precue,uncued
47.21450356227303,precue,uncued
47.457425094231716,precue,uncued
46.917243878545605,precue,uncued
53.0528495160128,precue,uncued
56.785578207214314,precue,uncued
43.36437462467995,precue,uncued
43.18961869830102,precue,uncued
48.529130163055065,precue,uncued
44.890260845094474,precue,uncued
42.499213714691564,precue,uncued
51.248468542595496,precue,uncued
45.5869922484089,precue,uncued
